Year,Entity,Gini,Top_10_share,Bottom_50_share,MLD,welfare_type
2013,Portugal,36.18710435868761,27.50753290567803,25.84959605738745,0.2407390261411489,income
2014,Portugal,35.56217280605046,27.40752453549648,26.37291566282206,0.228991339865737,income
2015,Portugal,35.5233023348952,27.33475739322726,26.26489422465831,0.2257076614995693,income
2016,Portugal,35.19051831355122,27.55966856216857,26.7065087267076,0.2204919550260901,income
2017,Portugal,33.80384116138792,26.66378816026278,27.482910149097073,0.2006304676972925,income
2018,Portugal,33.492562557534825,26.60528579603233,27.78212574801958,0.1976534583623042,income
2019,Portugal,32.76274723608108,25.981854331190217,28.168364963454298,0.185238749687825,income
1989,Romania,23.307303389541918,19.21183381836178,33.82122606040189,0.0920676303912366,income
1992,Romania,25.46172793114104,20.19240863343475,32.28042407923367,0.1095937962624193,income
1994,Romania,28.20058252085121,22.69653104447044,30.762966057964675,0.1324212151810295,income
1995,Romania,31.15802591632973,24.65465010048625,29.06283021190755,0.169694979478459,income
1997,Romania,30.5044267976823,24.384763695444057,29.54470635515709,0.1608313653435183,income
1998,Romania,31.083240133823992,24.19835128609473,28.836186835301483,0.1630782673487867,consumption
1999,Romania,29.417667874993192,23.44004577157571,30.01832135297485,0.1462702138114617,consumption
2000,Romania,29.32386375143516,23.30645139933789,30.060161270800293,0.1451839325751982,consumption
2001,Romania,29.42905880046684,23.24099201971893,29.94823738361253,0.1457349913644033,consumption
2002,Romania,30.22993890663247,23.74836491461058,29.451192665243944,0.1548868328744005,consumption
2003,Romania,29.9112871695495,23.705294052495702,29.66816767911633,0.1496335766486816,consumption
2004,Romania,30.039372061532436,23.53854864345415,29.465530235062094,0.1490043240121301,consumption
2005,Romania,29.81939127574521,23.51752321030638,29.66902286675076,0.1469693843825789,consumption
2006,Romania,30.46429641514525,23.87018121319751,29.23947863059171,0.154463855409907,consumption
2006,Romania,39.64470672240047,29.04844108900709,23.31629381570201,0.2942101388768096,income
2007,Romania,30.20728975630145,23.7983179304018,29.440186694731032,0.1505335780603255,consumption
2007,Romania,37.5483157786232,27.439280571024348,24.54095500448542,0.2619786618818082,income
2008,Romania,29.583811501283357,23.19537215062682,29.72069640480877,0.1446955017812153,consumption
2008,Romania,36.43025247989483,26.517100204284883,25.16985523909412,0.2486433205090306,income
2009,Romania,28.189346361470257,22.11447976267938,30.54832114892912,0.1312868975068436,consumption
2009,Romania,35.564507216605975,25.72296709234276,25.564565221682013,0.2307720040971533,income
2010,Romania,28.15823775748283,21.88730913055168,30.531774550569963,0.1313869573636938,consumption
2010,Romania,35.47255087665382,25.0295230632909,25.40026576916872,0.2399897836571887,income
2011,Romania,27.211519853340683,21.44033292579753,31.15448111979803,0.122273756557426,consumption
2011,Romania,35.87193030262751,24.8753381149849,24.993629516472254,0.2519319946536356,income
2012,Romania,27.33423763804716,21.46303298879782,31.092083866847936,0.1234719289182575,consumption
2012,Romania,36.548270811070324,25.46256933979396,24.697389494201765,0.2624528311383757,income
2013,Romania,27.450699315112498,21.60730698152506,31.01617440666587,0.1248272788128299,consumption
2013,Romania,36.917717235825734,25.42171906008488,24.34877992868946,0.2742438601288925,income
2014,Romania,36.011539654503835,24.48580689675823,24.86956353609709,0.269610360451564,income
2015,Romania,35.91389061710718,24.76709762070889,24.93982684837033,0.2572729811603973,income
2016,Romania,28.34570482756307,22.19481340408274,30.47588444997647,0.1342424024729653,consumption
2016,Romania,34.40693452441499,23.7067185554854,25.850174900464523,0.2340441434885716,income
2017,Romania,36.01682788220033,24.87317517905704,24.81170986144609,0.2609460403874013,income
2018,Romania,28.78286630772367,22.58012717604041,30.27817025678073,0.1389983099358767,consumption
2018,Romania,35.76150330987011,24.92246606405012,25.202331116240572,0.252788037898818,income
2019,Romania,34.804200097670055,24.46972112756027,25.85044010935504,0.2394442472360216,income
1993,Russia,48.375737912852976,38.28529900872466,19.107121432774747,0.4200218852643254,consumption
1996,Russia,46.10346332317642,35.5517381529143,20.00992153581325,0.3831547718991642,consumption
1997,Russia,38.40923338660059,29.39174103944983,24.378413507721014,0.2517978053081025,consumption
1998,Russia,38.137039487986954,28.620346177898632,24.248220964877824,0.2486368658882923,consumption
1999,Russia,37.44344396854352,27.73528437729345,24.53716303278966,0.2406443135643184,consumption
2000,Russia,37.09282925087551,27.62380426062727,24.81075693634252,0.2345212116228537,consumption
2001,Russia,36.9251149392524,27.857023929217466,25.047945611742257,0.2311576398856684,consumption
2002,Russia,37.28382979310529,28.1454970797213,24.842185312394953,0.2332943671115612,consumption
2003,Russia,39.97157009638441,30.31960819379792,23.27669039846363,0.2682500747639026,consumption
2004,Russia,40.3158421664167,30.49040179440244,22.999250699570222,0.2745075822355645,consumption
2005,Russia,41.26560555606099,31.37008022044573,22.529399944634058,0.2872016099760404,consumption
2006,Russia,40.95095052990708,31.27844810097424,22.76451810183249,0.2817342115106535,consumption
2007,Russia,42.27247301300453,32.769647690855344,22.15403549363085,0.2989357039197419,consumption
2008,Russia,41.56858509258975,32.487035795410954,22.708846981468653,0.2874554180804962,consumption
2009,Russia,39.84560089435569,31.082245356088727,23.716881286421206,0.262718041219007,consumption
2010,Russia,39.548977598298265,30.612864621047457,23.742559806502072,0.2598611216535462,consumption
2011,Russia,39.74931440720013,31.10608832325007,23.76351889298064,0.2614057901860601,consumption
2012,Russia,40.714826923508056,32.16839253425659,23.300949546274488,0.274960855429385,consumption
2013,Russia,40.88442434925359,32.44865119819671,23.23785734672049,0.2765954478157507,consumption
2014,Russia,39.88122189329656,31.87125176496206,23.91105918034459,0.2634779696955677,consumption
2014,Russia,37.08555496995138,27.5827132886668,24.914970753863038,0.244435559462365,income
2015,Russia,37.740841550262374,29.69136837667896,25.01884384662545,0.2352635042211466,consumption
2015,Russia,36.56487252712695,26.82981119533928,25.02994851669913,0.2375469680264469,income
2016,Russia,36.84849933580647,28.614990791875627,25.380570671274363,0.2239721008141655,consumption
2016,Russia,36.7521530710835,27.06549911170233,24.9907047086879,0.2372266990912358,income
2017,Russia,37.23907096459149,29.217902653564742,25.28932011948498,0.2293247052672953,consumption
2017,Russia,35.4576048135821,26.237661071337985,25.85284633386965,0.2210742026573453,income
2018,Russia,37.47300623276349,29.88296474748646,25.28667921875545,0.2316162232295011,consumption
2018,Russia,35.25717614358132,26.32257034862941,25.97697498347998,0.2137595897386271,income
2019,Russia,37.691437349393496,30.16583262422748,25.209692343482516,0.2348411647980506,consumption
2020,Russia,36.02980921663823,29.02429483958634,26.2578688649524,0.2138533928900639,consumption
1984,Rwanda,28.89859485975821,24.58461820075688,30.625326440626612,0.1353762680065692,consumption
2000,Rwanda,48.547272626853335,40.80334852272775,19.78269798377585,0.4020552865254093,consumption
2005,Rwanda,52.03941415445974,43.88040297082669,18.01790337411751,0.4676956037062073,consumption
2010,Rwanda,47.22241391022059,39.83605416183878,20.58260813828256,0.3749012439797198,consumption
2013,Rwanda,45.11283185925631,37.93146944707046,21.733312086554342,0.3417994665035471,consumption
2016,Rwanda,43.71004775710726,35.6344463872556,22.070351809557017,0.3185718873321976,consumption
1995,Saint Lucia,42.584380636496974,32.48028670231822,21.820831187200405,0.3157384940109963,income
2016,Saint Lucia,51.23330781386317,38.62278936272328,16.91485554082577,0.5087580002008527,income
2002,Samoa,40.735519678692825,32.50674232650663,23.507610278630153,0.2767210048957139,consumption
2008,Samoa,42.04654858949941,34.08938481264904,22.83104002176559,0.2906449995118471,consumption
2013,Samoa,38.73180976093429,31.283581818978867,24.80750615075762,0.2485572616470665,consumption
2000,Sao Tome and Principe,32.125893496460215,24.54988330769619,27.92844259729381,0.1677122127814175,consumption
2010,Sao Tome and Principe,30.82126903380406,24.178980396216,28.97528083005772,0.1544297409313593,consumption
2017,Sao Tome and Principe,40.7495920046912,32.86628737050919,23.535868708635334,0.2774769273911023,consumption
1991,Senegal,54.13735851445636,42.81530004865607,15.578284673545799,0.5262620967321232,consumption
1994,Senegal,41.44071198514567,33.89434652252805,23.4395303338489,0.2957025738678219,consumption
2001,Senegal,41.22943555680159,33.44485895033469,23.331563646057997,0.2820814697434826,consumption
2005,Senegal,39.22228187854656,30.04721685501672,23.834810896538606,0.2624755063908419,consumption
2011,Senegal,40.285225094775015,31.04611823052672,23.25798133280662,0.2770301592160413,consumption
2018,Senegal,38.122472437144175,30.51485471537286,24.854667397419455,0.238168763676325,consumption
2002,Serbia,32.743753414541686,26.24180340604948,28.18419949688352,0.1815967795796594,consumption
2003,Serbia,32.828977029739384,26.003857960362247,27.970442121084247,0.1812392457186929,consumption
2004,Serbia,35.47364958589841,27.89110037147109,26.323602585642142,0.2110376335865924,consumption
2005,Serbia,36.46042331619998,28.76184311626354,25.88093248344956,0.226229896568145,consumption
2006,Serbia,29.72947896859018,23.76720936630295,29.93858589097545,0.1491867133029507,consumption
2007,Serbia,28.70669932974048,23.216891817562903,30.568797759978267,0.1382736323370913,consumption
2008,Serbia,27.56142113766773,22.48660700830511,31.22935856869993,0.1252374363345549,consumption
2009,Serbia,27.97414927715403,22.49218566829388,30.89922672707581,0.1307616792747268,consumption
2010,Serbia,29.01660527125217,22.993743971397983,30.26655645933961,0.140091617764562,consumption
2012,Serbia,39.924658658035675,28.66496416544769,23.002121902447747,0.3091680455794839,income
2013,Serbia,29.01711378407903,23.02726052566251,30.239123042181774,0.1401177736988722,consumption
2013,Serbia,39.490068292442295,28.19258268003435,23.165157084688992,0.3084572486299299,income
2014,Serbia,40.49414497713779,28.62126773224933,22.514788908587107,0.3409682631151962,income
2015,Serbia,28.51573608617739,23.13563536705023,30.68467462222089,0.1350903635774789,consumption
2015,Serbia,40.51831835333551,29.201754811599823,22.799645746096758,0.3430092635738058,income
2016,Serbia,38.832496863232976,27.3198068741751,23.594772742441,0.3139403047442077,income
2017,Serbia,36.15189693594668,25.55852092176475,25.32293402831312,0.268040502908457,income
2018,Serbia,30.35105750536732,24.03867643837641,29.42375432717935,0.1513462163423526,consumption
2018,Serbia,35.01800932393989,25.45568376224548,26.12768519271333,0.2403751261946173,income
2019,Serbia,28.95324609279349,22.82722212259733,30.2365190069395,0.1407878414580456,consumption
2019,Serbia,34.537832252326936,26.00452414924696,26.77779342853329,0.2267207623803543,income
1999,Seychelles,42.776691039193935,34.00560033230968,22.40070381809969,0.3196933761989253,consumption
2006,Seychelles,42.76761658445019,33.74736254703546,22.20742347813695,0.3111045012563749,consumption
2013,Seychelles,46.82278790821791,39.88439300008701,21.35913662865856,0.4004574080273894,income
2018,Seychelles,32.12531971098883,23.94854297042479,27.79373819995573,0.1844735986659696,income
1989,Sierra Leone,,,0.0,,consumption
2003,Sierra Leone,40.16773200047254,32.02410867643653,23.67150795749452,0.2644967921058663,consumption
2011,Sierra Leone,34.03023931617639,26.913708477892463,27.17381205104633,0.1886147700901612,consumption
2018,Sierra Leone,35.69017755923102,29.39868199232053,26.673973325816412,0.2082157543833284,consumption
1992,Slovakia,20.18657811939966,18.6069925573139,36.224980222364245,0.0689857439454866,income
1996,Slovakia,26.27768528817188,21.42452528715128,32.37789036517617,0.1416912755102295,income
2004,Slovakia,28.93738847445318,24.2548291571789,30.72002169513541,0.1401815194873041,consumption
2004,Slovakia,27.07678039198096,22.06258024483138,31.78533315961355,0.1315713563181908,income
2005,Slovakia,29.83442504089323,24.59106565210373,30.111530036448748,0.1514923633491764,consumption
2005,Slovakia,29.29649239173654,24.91037886412881,30.995299956437577,0.1587400457153506,income
2006,Slovakia,27.709510186275,23.71702985270316,31.564811170893854,0.1281700123791997,consumption
2006,Slovakia,25.79706157608241,21.81863979429189,32.866372765163135,0.1223323713523697,income
2007,Slovakia,28.004833644217868,24.10552427442739,31.52941485291137,0.1331729405785973,consumption
2007,Slovakia,24.66519428739346,20.766131138034467,33.52461401497767,0.1160351452549992,income
2008,Slovakia,26.87439580885755,23.25629630328958,32.1816640253367,0.121595351415935,consumption
2008,Slovakia,26.02547285054399,21.36742808445325,32.49378248871047,0.1254335086983352,income
2009,Slovakia,26.01609669790193,22.41168556328063,32.52173560951953,0.1126236238801325,consumption
2009,Slovakia,27.230980857826058,21.79311159143006,31.639891140660623,0.1399768562791713,income
2010,Slovakia,27.31571993554628,21.85857929659108,31.60446157122377,0.1433904991730661,income
2011,Slovakia,26.53837833459055,20.96267966222341,31.87327907409495,0.1318316148891612,income
2012,Slovakia,26.11629567378295,20.50264690651959,32.10299314482154,0.1299978361752397,income
2013,Slovakia,28.08620880814291,22.16521182186067,31.007905183959572,0.1487001399769377,income
2014,Slovakia,26.106634982227472,20.27913675008855,32.077331850626265,0.1399571228393139,income
2015,Slovakia,26.49165693807379,20.9411636593697,31.993123691132922,0.137947134008121,income
2016,Slovakia,25.167746681397617,19.91485936482195,32.82724193359857,0.1363927999427756,income
2017,Slovakia,23.23775095337611,18.44994053764609,33.85681870226017,0.1058469576794238,income
2018,Slovakia,24.97014747752156,19.55337902336924,32.75056525551168,0.1217025473564358,income
2019,Slovakia,23.23232449754634,18.81612408107604,33.982780491747036,0.1009916174141772,income
1987,Slovenia,23.59836985233234,20.40051079137874,33.91287868005917,0.0924253817287281,income
1993,Slovenia,29.18499251551616,24.47729334596415,30.52415195670566,0.1447263315169527,income
1997,Slovenia,24.12150077012468,20.24559284887981,33.53973609200032,0.099833089177139,income
1998,Slovenia,28.40668340982092,23.04071538777364,30.602166840419393,0.1316068767738141,consumption
1999,Slovenia,24.0428865845553,20.25650048793719,33.583514988385254,0.0998412060063791,income
2002,Slovenia,29.121610627635768,23.07595077109469,30.02445962319385,0.1403249512030491,consumption
2003,Slovenia,30.866022847512458,23.74419439253039,28.767332775251205,0.1566520482313831,consumption
2004,Slovenia,24.79073844829589,20.64561566464097,33.052417801901484,0.1055779109849771,income
2005,Slovenia,24.63486319363992,20.58223861142889,33.13939216422624,0.1051632529910944,income
2006,Slovenia,24.3639268160672,20.36004802880893,33.31204356196826,0.1009026471901405,income
2007,Slovenia,24.35475319189812,20.38709835293439,33.348135055678114,0.1010618077295921,income
2008,Slovenia,23.71801896351165,20.13538001967619,33.7872062481064,0.0951107177524035,income
2009,Slovenia,24.78773525866067,20.62291417408617,33.05009592723337,0.1041539608388319,income
2010,Slovenia,24.93325952981786,20.73619214154709,32.99074309179541,0.1057243889373103,income
2011,Slovenia,24.86803368145231,20.76452894193221,33.09479836970609,0.1054240953767942,income
2012,Slovenia,25.585502261774767,21.07356692776849,32.65698772693408,0.1126911228125411,income
2013,Slovenia,26.24110437602677,21.4068691993075,32.19278718053451,0.1186576332709997,income
2014,Slovenia,25.65753466099901,21.16996717069911,32.597011621138684,0.1120088714604017,income
2015,Slovenia,25.40846455145272,21.05658358700062,32.72816389940333,0.1104242952306414,income
2016,Slovenia,24.757935942121,20.63375744772979,33.133105607035205,0.1035944698361459,income
2017,Slovenia,24.21930734814625,20.44039453891599,33.5102884138714,0.0987913589709001,income
2018,Slovenia,24.63336450390815,20.98089875832192,33.31681305720253,0.1020609224319917,income
2019,Slovenia,24.384232437741822,20.74377702166152,33.42683900868739,0.1010619110864463,income
2005,Solomon Islands,46.09685211542705,35.74661575592259,20.06240003351924,0.3658721075826048,consumption
2012,Solomon Islands,37.05492697316315,29.24633430905876,25.56767223052821,0.2293498587183826,consumption
2017,Somalia,36.82240512362978,,0.0,0.2302169382095963,consumption
1993,South Africa,59.333936384805284,46.65974564254272,12.16688320581134,0.6413867467245642,consumption
2000,South Africa,57.76966176070735,44.93052910925508,12.89105279507678,0.6046991236650646,consumption
2005,South Africa,64.76248863080387,54.22975834865555,10.609222609415319,0.778307642058851,consumption
2008,South Africa,63.008997304356406,51.26437628367935,10.977096893005909,0.7351245230656821,consumption
2010,South Africa,63.38318797190594,51.26033597079864,10.62807451684556,0.7529305359623624,consumption
2014,South Africa,63.02607272842364,50.498952807991145,10.65200535097528,0.7503489772447178,consumption
2006,South Korea,31.702984186499112,24.00327453522909,28.394921521665317,0.1827651364893002,income
2008,South Korea,32.32483259237094,24.45065814540568,28.0409060650344,0.1889986982890768,income
2010,South Korea,32.021224563346266,24.178353369521112,28.18104165490402,0.1896782109268062,income
2012,South Korea,31.55805166169739,23.7560300772621,28.44605928032965,0.1828321093620439,income
2014,South Korea,31.19290458117106,23.63703418753268,28.73331170277383,0.1760675141373991,income
2016,South Korea,31.40485646808573,24.02583374086462,28.62813097511279,0.1757269047084757,income
2009,South Sudan,46.34066069033974,33.20374011252536,18.71048742043002,0.4027424418198346,consumption
2016,South Sudan,44.144128152210236,,0.0,0.3462421732051139,consumption
1980,Spain,34.48354621302908,26.27921810436964,26.77918763488931,0.2096424794816082,income
1985,Spain,34.43167425276632,26.72589070007378,26.99897576252012,0.2026478327931062,income
1990,Spain,32.023740968810586,24.84783063686511,28.32761013340717,0.184500718971261,income
1995,Spain,36.654119921075875,27.46075073992532,25.37587072629848,0.2567504203540763,income
2000,Spain,34.25104550176747,26.26615475716876,26.94689405292953,0.2105712858220789,income
2003,Spain,31.804664972230416,23.96860901925054,28.311625839728322,0.1921989194192655,income
2004,Spain,33.30529238375526,24.852129023673537,27.28802405517234,0.212041754443994,income
2005,Spain,32.43563868729888,24.28939751329634,27.861958023656555,0.203479885851101,income
2006,Spain,33.54522649419021,24.91665280098973,27.160845981105652,0.2165399404100661,income
2007,Spain,34.138833992037135,25.56156081355788,26.8026685061268,0.2152458092925548,income
2008,Spain,34.22157251835024,25.59064133383628,26.73628342173111,0.2202860849298542,income
2009,Spain,34.92612562751039,25.90166000176055,26.32234631467345,0.2363428524718885,income
2010,Spain,35.24683705170985,26.04264446792641,26.080092194288802,0.2357951315933008,income
2011,Spain,35.69860433175269,25.91922238959367,25.6248640744189,0.2527913812847021,income
2012,Spain,35.40633036321468,25.78650715005823,25.894455094019833,0.245536192827408,income
2013,Spain,36.18516715223185,25.93064479332713,25.17828254855758,0.2580054563015234,income
2014,Spain,36.05441354992987,26.00274350302838,25.36904909263632,0.2522520509461921,income
2015,Spain,36.18141917496762,26.23365915221284,25.334576869156727,0.2595085211464694,income
2016,Spain,35.75989420946042,25.84769848007676,25.6007334065537,0.2572992785207592,income
2017,Spain,34.65454688035377,25.407196707418723,26.362809801467552,0.2307984931951018,income
2018,Spain,34.71894730060089,25.33922796056168,26.28356817164688,0.2371712084713766,income
2019,Spain,34.305836820608384,24.88082699918634,26.4666845150457,0.2336317726029295,income
1985,Sri Lanka,32.467854433566316,26.41642231340193,28.31409864779373,0.1736139492743073,consumption
1990,Sri Lanka,32.447432896590996,27.48982475867293,28.81336019399582,0.1740010024037366,consumption
1995,Sri Lanka,35.39953909969581,28.97121183188302,26.742918017774983,0.2037741740847553,consumption
2002,Sri Lanka,40.171906315553855,32.69037525897257,23.989409391365157,0.2640496411395097,consumption
2006,Sri Lanka,39.66901941283061,32.32776007704577,24.31856425044783,0.2590434422308825,consumption
2009,Sri Lanka,36.05415245038916,29.61858000702136,26.48094753563427,0.2144961830520916,consumption
2012,Sri Lanka,38.71360847673566,31.92858978473261,24.99898760429144,0.2476746808094813,consumption
2016,Sri Lanka,39.34577335702164,32.56268442465794,24.68353498140038,0.2555487844956409,consumption
2009,Sudan,35.39533699120034,26.68682403790212,25.970106017016846,0.2131854612883221,consumption
2014,Sudan,34.24319710758948,27.77737205788905,27.35680982993427,0.1970385351030213,consumption
1999,Suriname,57.85140393588816,42.1135141660508,12.72869491293628,0.659096457758087,income
1967,Sweden,33.97385672505548,23.48251905463656,26.96050843919385,0.2991055777268716,income
1975,Sweden,24.28546953671921,19.44617215394288,33.05109299395878,0.1104369917510131,income
1981,Sweden,22.92357328057954,18.28802957562841,33.86208906288181,0.0989797510458146,income
1987,Sweden,23.05762699103681,18.96387859507813,33.97589292144422,0.0944405811296265,income
1992,Sweden,24.90873346361343,20.05359881615749,32.752452723600506,0.1108521938873707,income
1995,Sweden,25.23650559904788,20.04370395836737,32.5073541966296,0.1190166159908699,income
2000,Sweden,27.23644183848694,22.12029298144494,31.51955561716906,0.1275805219099716,income
2003,Sweden,25.26974636472313,20.14189155656652,32.561536484793876,0.1193894980130209,income
2004,Sweden,26.14217437031891,21.08206584610382,32.12050135552927,0.1268366633355407,income
2005,Sweden,26.825675894329994,21.06243276224787,31.682782738391218,0.1511822586249883,income
2006,Sweden,26.35249277764486,21.13876544286517,32.02703450976256,0.1305431039711872,income
2007,Sweden,27.116105235488106,21.650395889632428,31.64777973011018,0.1394674780219779,income
2008,Sweden,28.12133563553238,22.366650124898747,31.064752426933616,0.1559101781591896,income
2009,Sweden,27.34146969462611,21.452570578088658,31.43336667366551,0.1463716701504524,income
2010,Sweden,27.73816077441872,21.81374552894645,31.25020343176785,0.1488945913548111,income
2011,Sweden,27.60662244844293,21.570138638964963,31.26121954343027,0.1505624821281725,income
2012,Sweden,27.64537942301526,21.603870776931387,31.21819843896872,0.1493295674562305,income
2013,Sweden,28.82522062893209,22.23128486374479,30.41048944155323,0.163630093608556,income
2014,Sweden,28.38972273945099,22.19175089612025,30.74637499616553,0.1551321085207979,income
2015,Sweden,29.21019079394952,22.88693043176868,30.309591512296002,0.1680124907101068,income
2016,Sweden,29.562174451035073,23.257128406115708,30.16306023346524,0.1679394680351386,income
2017,Sweden,28.774603350847883,22.32860516508346,30.40587621351231,0.1539634604558721,income
2018,Sweden,29.97418872901206,22.90932028021532,29.68275182557552,0.1833081906276844,income
2019,Sweden,29.30557488143821,22.737750309485392,30.15957678032708,0.1645230402305302,income
1982,Switzerland,36.00737342131724,28.56106416356764,26.21322659072117,0.2415113786470371,income
1992,Switzerland,33.85640810532497,26.35564623695612,27.22685532567955,0.2171610626349628,income
2000,Switzerland,33.4310551642895,25.90916754888348,27.474087703840453,0.193259741633867,income
2002,Switzerland,31.686731351558663,24.09284510837102,28.171135723959377,0.1672990094182123,income
2006,Switzerland,33.91880770536449,26.03634051125982,27.01452185441522,0.1987829506806003,income
2007,Switzerland,34.25553477215743,26.71588818771743,26.979809883220057,0.2033213810876599,income
2008,Switzerland,33.79469993554607,26.308484489302668,27.14518115393849,0.1968969516545886,income
2009,Switzerland,32.8558562956287,25.66640470471246,27.75802626523453,0.1851172223478778,income
2010,Switzerland,32.553030431633786,25.43464718812084,28.00983369725778,0.1837906531542207,income
2011,Switzerland,31.713618527258518,24.65219862987002,28.471455094134182,0.1702603616461874,income
2012,Switzerland,31.567126512223282,25.00831791376798,28.678143635734628,0.1674008668649373,income
2013,Switzerland,32.46218725588848,25.52033740867252,28.045705125995582,0.1764292905416805,income
2014,Switzerland,32.525658714295304,25.53685682290959,28.08543999714762,0.1783115230553143,income
2015,Switzerland,32.30695715732445,25.244078051286017,28.15809125832877,0.1768421557177667,income
2016,Switzerland,33.042450958329525,25.83099713856154,27.80894158276142,0.187901554526208,income
2017,Switzerland,32.67633398191087,25.54796474482252,28.02698319172764,0.1816719555115678,income
2018,Switzerland,33.14105099791199,25.787422433577067,27.722844417127988,0.1905727995572654,income
1996,Syria,35.16938219417098,28.60386617951518,26.85159811704996,0.2039429029541185,consumption
2003,Syria,37.51460320008767,29.94679251440821,25.26257832001719,0.2301388307656177,consumption
1981,Taiwan,29.96948245392569,24.286677860007767,29.79744718866134,0.1458362977934028,income
1986,Taiwan,29.707955816218877,24.36894870475747,30.03687947951918,0.144963384965232,income
1991,Taiwan,29.96780212180384,24.18019544481611,29.76221194458332,0.147018923670071,income
1995,Taiwan,31.32414253442397,24.60475774000452,28.82699398850702,0.1762359966128816,income
1997,Taiwan,30.82210639104666,24.54194894393987,29.10556848878517,0.1561856515976176,income
2000,Taiwan,31.11147642819535,24.83317049132845,29.013653017693997,0.1589231455069928,income
2005,Taiwan,32.17958497927745,25.57348022470871,28.36454067518443,0.1710651044199868,income
2007,Taiwan,32.1245680720442,25.288716294725187,28.30733818845748,0.1697590515886694,income
2010,Taiwan,33.2133256866174,25.84981052214339,27.62803702424727,0.1867709070669142,income
2013,Taiwan,32.487385197981396,25.76938562651162,28.22808088809592,0.1777231103881288,income
2016,Taiwan,31.48271564455893,25.12497514572108,28.8205284856546,0.1651383283636033,income
1999,Tajikistan,29.54313799429605,23.34681172637955,29.94766991812588,0.1498605064749298,consumption
2003,Tajikistan,32.72269296189065,25.61882651809867,27.90849503625019,0.1767959618336639,consumption
2004,Tajikistan,33.6019493375592,26.56847447073996,27.39840578564403,0.1853948787560744,consumption
2007,Tajikistan,32.19161435243549,25.12289601051196,28.43305468992739,0.1977033695708133,consumption
2009,Tajikistan,30.774954438035078,24.12948606543175,29.08491144037147,0.1565118756394997,consumption
2015,Tajikistan,33.9957181192798,26.39294315978402,27.077860391942988,0.1934789562626713,consumption
1991,Tanzania,35.29222222530266,27.12108119214921,26.43732596621656,0.2106648223969119,consumption
2000,Tanzania,37.3011277500434,28.94181668045744,25.14213630360776,0.2316279008763906,consumption
2007,Tanzania,40.27909686586264,31.92273564392011,23.708982604017528,0.2726169983241959,consumption
2011,Tanzania,37.78314946114351,30.95164201839636,25.45497810715073,0.2351958962340242,consumption
2018,Tanzania,40.4912299517734,33.12075786163519,23.86380834143173,0.27038261130941,consumption
1981,Thailand,45.2168212614456,35.507809180971165,20.49647148469692,0.344126622729014,consumption
1988,Thailand,43.83859895698665,35.328519446805366,21.625505256843397,0.3192336437827094,consumption
1990,Thailand,45.2656486304157,36.3621767698483,20.89169734411438,0.3383468036372238,consumption
1992,Thailand,47.8579578494911,38.649380754337855,19.40317662061649,0.3806366801334881,consumption
1994,Thailand,43.470211761134145,34.88896679087406,21.86337953417643,0.3124148288922047,consumption
1996,Thailand,42.90492135919429,34.27697404539683,22.19971114870764,0.3037802048053228,consumption
1998,Thailand,41.45579468331568,32.31338032863606,22.58343517475213,0.2810796139098749,consumption
1999,Thailand,43.09158749671914,34.063129863763145,21.88207294022169,0.3051188822782485,consumption
2000,Thailand,42.833667834042124,33.68774590163301,21.982569714046868,0.30170831658021,consumption
2002,Thailand,41.94449593262794,33.1771571327118,22.5443392664936,0.2901737696468743,consumption
2004,Thailand,42.54031264032826,33.78971662557644,22.21782048636356,0.2994714763412986,consumption
2006,Thailand,41.819033875765534,32.48851793718785,22.380261032106038,0.290174243079785,consumption
2007,Thailand,39.761516432492186,30.836022549400948,23.548708266777048,0.260206627094073,consumption
2008,Thailand,40.28827392424197,31.13423827813227,23.195243980190792,0.2670458761281064,consumption
2009,Thailand,39.60126382507482,30.60277794092051,23.593229537204248,0.2585402542802341,consumption
2010,Thailand,39.4027714251103,30.716863847805843,23.804412959606744,0.2552193289095739,consumption
2011,Thailand,37.45903339996366,29.90149432492874,25.24208508394575,0.2296843008936245,consumption
2012,Thailand,39.25666918030285,30.42985632314507,23.86034346650944,0.2539068231026253,consumption
2013,Thailand,37.84710817138421,29.22679378021349,24.630905549735882,0.2344916460800821,consumption
2014,Thailand,37.032664045725724,28.67958495553567,25.16547592325822,0.2247466824081948,consumption
2015,Thailand,35.98733274727441,28.39726561712883,25.91805357148352,0.2115643495045679,consumption
2016,Thailand,36.89062793540488,28.91693869741356,25.376693499300902,0.2222035156579228,consumption
2017,Thailand,36.52875496040849,28.42626991927541,25.453567159076318,0.2178303807761327,consumption
2018,Thailand,36.41217335828974,28.148732515177738,25.43627515993882,0.2157843216587412,consumption
2019,Thailand,34.855721999311065,27.216695313937866,26.44583291222237,0.197293262097193,consumption
2020,Thailand,34.9858159270016,27.01213169356536,26.29050524565376,0.1991718391566285,consumption
2001,Timor,35.93529222877291,28.20888332628394,25.922851769454958,0.211215263533732,consumption
2007,Timor,27.82331599000894,22.880811651492948,31.084578239223468,0.1249402290096658,consumption
2014,Timor,28.65292638048232,23.98532101287033,30.846456966107468,0.1337722130134933,consumption
2006,Togo,42.21257523333056,32.64200685851787,22.15355732942978,0.2940238608550273,consumption
2011,Togo,46.02058197214786,34.53135539984414,19.50664148866146,0.3625164536118522,consumption
